"","AGXT2L1.cn","ALPK1.cn","ALYREF.cn","ANK2.cn","ANO9.cn","AS3MT.cn","C14orf101.cn","C4orf32.cn","CALCA.cn","CCDC56.cn","CCDC57.cn","CDX2.cn","CENPM.cn","COL25A1.cn","DIDO1.cn","DSCR6.cn","DTNBP1.cn","ENGASE.cn","ENPEP.cn","FAM64A.cn","FGG.cn","H2AFZ.cn","HDAC10.cn","IKBKB.cn","KAT7.cn","KCNAB2.cn","LPIN3.cn","MFAP1.cn","MLLT6.cn","NBR2.cn","NCAPH2.cn","PABPC1L.cn","PGS1.cn","R3HCC1.cn","RHOH.cn","RTN4IP1.cn","SGMS2.cn","SLC25A27.cn","SPC24.cn","TK1.cn","UBL7.cn","WDR27.cn","ZBTB47.cn","ZFP3.cn","ZSWIM4.cn","ALPK1.rna","ALYREF.rna","ANK2.rna","ANO9.rna","AS3MT.rna","ATP5G1.rna","C14orf101.rna","C4orf32.rna","CALCA.rna","CCDC56.rna","CCDC57.rna","CDX2.rna","CENPM.rna","DIDO1.rna","DSCR6.rna","DTNBP1.rna","EHD3.rna","ENGASE.rna","FAM64A.rna","FGG.rna","GINS2.rna","H2AFZ.rna","HDAC10.rna","IKBKB.rna","KAT7.rna","KCNAB2.rna","LPIN3.rna","MFAP1.rna","MLLT6.rna","NBR2.rna","NCAPH2.rna","PABPC1L.rna","PGS1.rna","R3HCC1.rna","RAB38.rna","RHOH.rna","RTN4IP1.rna","SGMS2.rna","SLC25A27.rna","SPC24.rna","TK1.rna","UBL7.rna","WDR27.rna","ZBTB47.rna","ZC3H18.rna","ZFP3.rna","ZSWIM4.rna","DIDO1.mut"
"3316",1.99,1.99,2.04,1.99,2.08,2.04,2.03,1.99,2.04,2.06,2.04,2.01,2.1,1.99,2.04,2.06,1.97,2.04,1.99,2.06,1.97,1.99,2.1,2.43,2.04,2.11,2.03,2,2.06,2.06,2.1,2.04,2.04,2.06,2.03,2.01,1.99,2.01,2.14,2.04,2,2.1,2,2.06,2.14,3.08,82.61,0.02,25.33,0,280,4.44,5.83,0,126.57,6.06,129.32,21.72,16.05,0.17,16.46,0.1,21.6,7.03,0,22.45,258.23,12.28,11.32,10.9,0.74,9.4,13.77,30.25,3.68,18.78,5.7,9.5,14.87,0.86,0.05,6.79,8.03,1.74,4.16,51.19,26.75,4.33,1.98,12.33,1.34,2.07,0
"3317",1.99,1.99,2.04,1.99,2.08,2.04,2.03,1.99,2.04,2.06,2.04,2.01,2.1,1.99,2.04,2.06,1.97,2.04,1.99,2.06,1.97,1.99,2.1,2.43,2.04,2.11,2.03,2,2.06,2.06,2.1,2.04,2.04,2.06,2.03,2.01,1.99,2.01,2.14,2.04,2,2.1,2,2.06,2.14,3.08,82.61,0.02,25.33,0,280,4.44,5.83,0,126.57,6.06,129.32,21.72,16.05,0.17,16.46,0.1,21.6,7.03,0,22.45,258.23,12.28,11.32,10.9,0.74,9.4,13.77,30.25,3.68,18.78,5.7,9.5,14.87,0.86,0.05,6.79,8.03,1.74,4.16,51.19,26.75,4.33,1.98,12.33,1.34,2.07,0
"3319",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3320",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3321",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3322",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3323",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3324",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3325",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3326",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3327",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3328",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3329",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3330",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3331",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3332",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3333",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3334",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3335",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3336",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3337",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3338",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3339",2.01,1.93,2.07,1.93,2.13,2.01,2.01,1.93,2.01,2.07,2.07,2.01,2.01,2.01,2.04,2.04,1.99,2.07,1.93,2.07,1.95,2.01,2.06,2.01,2.06,2.08,2.04,2.01,2.06,2.08,2.06,2.04,2.07,2.04,1.97,1.99,2.01,2,2.14,2.07,2.01,2.1,2,2.07,2.14,4.49,95.19,0.17,25.87,0,112.3,5.84,4.33,0.04,136,6.79,116.75,20.81,15.17,0,15.23,0.02,14.06,7.94,0,16,200.82,16.4,12.99,9.26,6.97,13.89,20.65,27.92,4.53,32.42,6.21,12.31,27.25,0,0.02,2.65,11.41,2.4,3.85,65,33.49,3.48,3.39,12.97,0.02,5.78,0
"3341",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3342",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3343",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3344",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3345",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3346",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3347",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3348",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3349",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3350",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3351",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3352",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
"3353",1.99,1.92,2.81,1.92,2.27,1.38,1.72,1.92,1.99,2.81,2.81,3.84,1.71,1.99,4.92,1.36,2.55,2.81,1.99,1.46,2,2.04,1.71,2.07,2.77,1.55,4.53,2.45,2.77,2.79,1.71,4.63,2.81,0.81,2.03,2.57,1.99,2.58,1.72,2.81,2.45,2.58,1.99,1.46,1.72,3.11,196.24,0.18,51.3,3.67,474.52,6.38,1.78,0.02,226.17,10.02,192.67,31.87,32.24,1.47,18.72,0.12,27.54,24.85,0,45.86,340.36,16.52,12.39,9.36,4.13,21.82,17.44,20.43,5.5,27.5,35.52,21.07,13.26,2.42,0.01,6.67,0.92,3.9,4.73,52.77,44.78,6.57,0.08,17.16,1.94,1.18,0
